POSTE;NOM;LON;LAT;ALT;DATE;RR;QRR;TN;QTN;TX;QTX;TM;QTM;FFM;QFFM;UN;QUN;UX;QUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;UM;QUM
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201108;0,4;v;3,8;v;16,1;v;9,1;v;0,8;v;70;v;100;v;0;t;1244;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201109;0,2;v;6,5;v;18,6;v;10,6;v;1,3;v;60;v;100;v;0;t;1081;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201110;1,4;v;5,4;v;15,1;v;9,1;v;1,1;v;80;v;100;v;0;t;1440;t;97;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201111;0;v;9,2;v;11,3;v;10;v;1,5;v;93;v;100;v;0;t;1440;t;97;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201112;0,4;v;8,3;v;14,7;v;10,1;v;2,5;v;60;v;99;v;0;t;1132;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201113;0;v;5,8;v;15,9;v;11,3;v;2,4;v;69;v;100;v;0;t;937;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201114;0;v;8,8;v;16,1;v;12,3;v;2,8;v;69;v;92;v;0;t;868;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201115;5,2;v;9,6;v;17,5;v;13,6;v;5,4;v;60;v;90;v;0;t;795;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201116;0;v;9,9;v;12,7;v;10,2;v;4;v;71;v;91;v;0;t;818;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201117;0;v;7,5;v;13;v;8,8;v;2;v;68;v;99;v;0;t;1052;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201118;2,4;v;2,6;v;15,8;v;8,4;v;2,4;v;51;v;100;v;0;t;702;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201119;4,2;v;6,9;v;10,9;v;8,8;v;3,5;v;69;v;98;v;0;t;968;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201120;0;v;0,5;v;7,8;v;3,1;v;1,5;v;64;v;99;v;0;t;1139;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201121;0;v;-3,9;v;6,3;v;-0,4;v;0,9;v;63;v;100;v;0;t;1286;t;93;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201122;0;v;-3,1;v;7,7;v;2,6;v;0,8;v;64;v;98;v;0;t;1152;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201123;0;v;3,8;v;9,2;v;5,9;v;1,1;v;70;v;99;v;0;t;1111;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201124;0;v;0,3;v;2,6;v;1,5;v;1,6;v;97;v;100;v;0;t;1440;t;100;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201125;0;v;-1,7;v;11,1;v;4,2;v;1,9;v;62;v;100;v;0;t;1061;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201126;0;v;-2,4;v;10,7;v;2,9;v;1;v;65;v;99;v;0;t;1134;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201127;0;v;-2,1;v;6,5;v;1,4;v;1,6;v;81;v;100;v;0;t;1440;t;96;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201128;0;v;-1,1;v;6,1;v;1,9;v;3;v;78;v;100;v;0;t;1396;t;95;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201129;0;v;-1,3;v;1,7;v;0,2;v;5;v;76;v;96;v;0;t;1088;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201130;2,4;v;-6,9;v;2;v;-2,6;v;2;v;84;v;96;v;0;t;1440;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201201;1,6;v;-1,1;v;5,7;v;3,6;v;2;v;85;v;99;v;0;t;1440;t;95;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201202;0;v;1,8;v;3;v;2,2;v;2,8;v;83;v;99;v;0;t;1440;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201203;1,2;v;1,3;v;7,6;v;3,8;v;4,8;v;74;v;92;v;0;t;1167;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201204;0;v;4,4;v;6,9;v;5,9;v;4,6;v;74;v;93;v;0;t;1193;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201205;0;v;1,5;v;6,6;v;3,5;v;2,3;v;69;v;99;v;0;t;1139;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201206;0;v;0,2;v;4,6;v;2,2;v;1;v;81;v;99;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201207;2;v;0,5;v;5;v;2,1;v;2,1;v;76;v;99;v;0;t;1297;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201208;3,2;v;-2;v;4,3;v;2,4;v;2;v;90;v;99;v;0;t;1440;t;95;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201209;0;v;0,3;v;2,7;v;1,8;v;2,3;v;77;v;91;v;0;t;1360;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201210;0;v;-3,2;v;4,2;v;-0,5;v;1,3;v;69;v;99;v;0;t;1200;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201211;10;v;-4,7;v;7;v;3,9;v;4;v;79;v;98;v;0;t;1428;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201212;4,3;v;5,5;v;9,4;v;7,8;v;2;v;87;v;99;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201213;0;v;5;v;6,7;v;5,9;v;2,9;v;78;v;92;v;0;t;1338;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201214;5,2;v;4,1;v;9,8;v;7,6;v;3,5;v;54;v;87;v;0;t;277;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201215;9,2;v;7,2;v;10,6;v;9,2;v;1,9;v;83;v;99;v;0;t;1440;t;95;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201216;0;v;7,8;v;13,3;v;9,9;v;2,5;v;70;v;100;v;0;t;1000;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201217;0,6;v;6,7;v;12,5;v;8;v;2,3;v;71;v;100;v;0;t;1201;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201218;0;v;0,4;v;10,9;v;5,8;v;1,6;v;84;v;100;v;0;t;1440;t;95;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201219;2;v;8,5;v;13,5;v;10,8;v;4;v;65;v;90;v;0;t;672;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201220;1,2;v;7,9;v;11,5;v;9;v;2,1;v;77;v;99;v;0;t;1393;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201221;3,6;v;4,1;v;11,3;v;8,2;v;4,2;v;78;v;99;v;0;t;1409;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201222;4,2;v;8,7;v;14;v;12,3;v;4,8;v;86;v;97;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201223;8;v;11,1;v;12,6;v;11,8;v;3,8;v;61;v;94;v;0;t;1312;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201224;7;v;3;v;8,8;v;6,4;v;5,3;v;62;v;94;v;0;t;1148;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201225;0;v;1,6;v;5;v;3,3;v;4,3;v;63;v;89;v;0;t;769;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201226;0;v;0,8;v;3;v;1,7;v;3,2;v;74;v;93;v;0;t;1095;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201227;6,4;v;0,7;v;4,7;v;2,4;v;9;v;64;v;91;v;0;t;1086;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201228;12,7;v;2;v;5,6;v;3,8;v;4,3;v;73;v;96;v;0;t;1358;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201229;0;v;1,4;v;5,4;v;3,5;v;3,5;v;78;v;95;v;0;t;1349;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201230;1,2;v;2,4;v;4,8;v;3,5;v;2,9;v;83;v;92;v;0;t;1440;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201231;2,6;v;1,2;v;3,8;v;2,5;v;4,2;v;83;v;96;v;0;t;1440;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210101;0,2;v;1,3;v;3,9;v;1,5;v;1,9;v;69;v;98;v;0;t;1177;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210102;0;v;-2,3;v;1,7;v;0;v;2,3;v;70;v;100;v;0;t;1227;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210103;0,6;v;0,5;v;1,7;v;1,1;v;2,3;v;69;v;97;v;0;t;1059;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210104;0;v;0,6;v;2,4;v;1,6;v;3,3;v;81;v;97;v;0;t;1440;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210105;1;v;0,1;v;1,9;v;1,2;v;2,5;v;79;v;95;v;0;t;1430;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210106;1,6;v;0,7;v;2,5;v;1,6;v;1,5;v;86;v;97;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210107;0;v;0,8;v;3,3;v;1,6;v;1,8;v;74;v;95;v;0;t;1317;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210108;0;v;-0,5;v;3,5;v;1,1;v;1,8;v;61;v;91;v;0;t;1017;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210109;0;v;-1,2;v;3,4;v;0,4;v;3,8;v;64;v;93;v;0;t;843;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210110;0;v;-4,2;v;1,8;v;-1,9;v;3,9;v;66;v;90;v;0;t;1017;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210111;0;v;-6,6;v;3,2;v;-1,3;v;1,8;v;59;v;96;v;0;t;780;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210112;9,7;v;0,3;v;5,4;v;2,4;v;4;v;82;v;99;v;0;t;1440;t;93;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210113;15,3;v;-2,5;v;8,2;v;2,5;v;2,5;v;83;v;100;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210114;19,8;v;0,1;v;1,7;v;1,4;v;3,1;v;93;v;98;v;0;t;1440;t;97;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210115;0;v;-4,7;v;0,5;v;-2,4;v;4;v;73;v;98;v;0;t;1116;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210116;2;v;-11,3;v;1;v;-5,6;v;2,2;v;89;v;96;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210117;1,8;v;-2,4;v;3,1;v;1,9;v;2,3;v;84;v;98;v;0;t;1440;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210118;0;v;1,6;v;6,1;v;2,9;v;2,1;v;63;v;93;v;0;t;1013;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210119;0,4;v;1;v;5;v;2,7;v;4;v;63;v;87;v;0;t;657;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210120;0;v;2,2;v;12,4;v;8,7;v;6,3;v;53;v;78;v;0;t;0;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210121;4,6;v;6,4;v;11;v;10,1;v;7,9;v;52;v;90;v;0;t;394;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210122;6,4;v;3,2;v;10,4;v;5,7;v;4,8;v;70;v;95;v;0;t;950;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210123;5,2;v;2,3;v;5,3;v;3,7;v;3,6;v;80;v;96;v;0;t;1440;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210124;1,6;v;1,2;v;4,5;v;2;v;3,9;v;60;v;96;v;0;t;401;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210125;1,6;v;0,4;v;2,9;v;1,4;v;2,6;v;82;v;95;v;0;t;1440;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210126;0,4;v;-1,4;v;4,1;v;1,4;v;2,7;v;71;v;93;v;0;t;932;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210127;6,6;v;-0,4;v;5,4;v;2,1;v;2,9;v;82;v;98;v;0;t;1440;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210128;13,7;v;3,1;v;12,8;v;9,3;v;4,6;v;74;v;98;v;0;t;1284;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210129;7,2;v;8,4;v;11,6;v;9,6;v;5,9;v;69;v;96;v;0;t;1056;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210130;8,9;v;6,5;v;9,4;v;7,3;v;3,1;v;82;v;99;v;0;t;1440;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210131;5,6;v;2,4;v;8,1;v;3,6;v;2,7;v;93;v;100;v;0;t;1440;t;97;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210201;1,8;v;3,9;v;11,9;v;8,3;v;3;v;77;v;98;v;0;t;1419;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210202;7,4;v;5,8;v;13,8;v;10;v;3,9;v;76;v;96;v;0;t;1385;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210203;19;v;10,4;v;12,8;v;10,8;v;5,7;v;65;v;96;v;0;t;879;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210204;6,4;v;2;v;10,1;v;7,2;v;1,8;v;76;v;98;v;0;t;1187;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210205;7,8;v;6,3;v;9,2;v;7,8;v;1,1;v;90;v;99;v;0;t;1440;t;97;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210206;5,2;v;7,2;v;10,3;v;7,7;v;2,8;v;88;v;99;v;0;t;1440;t;96;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210207;0,8;v;3,6;v;7,6;v;5,8;v;3,3;v;62;v;97;v;0;t;1100;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210208;1;v;-0,5;v;1,2;v;0,4;v;2,5;v;71;v;96;v;0;t;1186;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210209;0,4;v;-1,6;v;0,2;v;-1,3;v;3,6;v;69;v;92;v;0;t;1198;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210210;0,4;v;-7,2;v;-4,3;v;-5,9;v;5,1;v;61;v;90;v;0;t;833;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210211;0;v;-11,5;v;-2,2;v;-6,4;v;4,5;v;53;v;92;v;0;t;528;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210212;0;v;-7,9;v;-1,4;v;-5,1;v;7;v;51;v;81;v;0;t;136;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210213;0;v;-8,6;v;-1,4;v;-5,2;v;6,3;v;44;v;70;v;0;t;0;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210214;0;v;-10,7;v;3,4;v;-3,3;v;2,7;v;35;v;83;v;89;t;68;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210215;0,2;v;-3,8;v;6,3;v;3,7;v;3,3;v;56;v;77;v;0;t;0;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210216;1,4;v;4,9;v;12,2;v;8,2;v;4,3;v;60;v;91;v;0;t;229;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210217;0,2;v;7,6;v;12,1;v;7,8;v;2,9;v;64;v;98;v;0;t;981;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210218;5,6;v;-1,6;v;13,4;v;7;v;3,8;v;56;v;99;v;0;t;850;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210219;0;v;2,2;v;13,3;v;8,1;v;1,8;v;67;v;100;v;0;t;1023;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210220;0;v;5,1;v;17,1;v;12,3;v;4,7;v;44;v;86;v;0;t;89;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210221;0;v;8;v;18,4;v;11,2;v;3,4;v;30;v;84;v;313;t;58;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210222;0;v;0,6;v;14,5;v;7,4;v;0,9;v;55;v;92;v;0;t;800;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210223;0;v;6,6;v;19,9;v;12,7;v;2,8;v;48;v;94;v;0;t;538;t;71;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210224;0;v;5,1;v;19,3;v;11,3;v;2,4;v;44;v;96;v;0;t;500;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210225;0;v;4,9;v;19,5;v;10,9;v;2,5;v;25;v;83;v;349;t;41;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210226;1,2;v;1,9;v;9,8;v;5,7;v;2,5;v;78;v;94;v;0;t;1361;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210227;0;v;0,8;v;10;v;5,3;v;6,2;v;50;v;91;v;0;t;611;t;71;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210228;0;v;0,2;v;11,8;v;5;v;4,9;v;38;v;90;v;20;t;532;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210301;0;v;-2,3;v;13,7;v;5,2;v;2,9;v;36;v;93;v;95;t;495;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210302;0;v;-2,5;v;17;v;6,2;v;1,1;v;38;v;95;v;25;t;687;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210303;0;v;1,2;v;14,1;v;7,4;v;1,4;v;45;v;95;v;0;t;515;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210304;3;v;3,8;v;13,9;v;7,9;v;2,4;v;55;v;91;v;0;t;666;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210305;0;v;3,1;v;6;v;4;v;4,5;v;60;v;91;v;0;t;555;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210306;0;e;-2,5;v;9,1;v;2,2;v;5,3;v;23;v;84;v;321;t;202;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210307;0;v;-5;v;10,6;v;1,7;v;1,2;v;35;v;86;v;144;t;156;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210308;0;v;-3,7;v;8,4;v;1,9;v;2,6;v;38;v;84;v;97;t;196;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210309;0;v;-2,1;v;8,1;v;3,9;v;1,7;v;48;v;89;v;0;t;392;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210310;0;v;-2,3;v;11,8;v;6,3;v;3,2;v;43;v;98;v;0;t;509;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210311;8,8;v;7;v;13,9;v;9,5;v;7,8;v;54;v;93;v;0;t;495;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210312;8,3;v;5,4;v;11,8;v;7,6;v;5,6;v;48;v;91;v;0;t;379;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210313;20,8;v;4,6;v;9,6;v;6,5;v;7,1;v;65;v;96;v;0;t;1031;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210314;7,8;v;1,5;v;8,6;v;4,6;v;3,8;v;62;v;96;v;0;t;1194;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210315;3,4;v;3,3;v;9,6;v;6,2;v;4,9;v;54;v;94;v;0;t;606;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210316;4;v;3,3;v;7,3;v;4,7;v;2,9;v;60;v;95;v;0;t;832;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210317;0,6;v;2,9;v;7,5;v;4,3;v;3,3;v;66;v;98;v;0;t;929;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210318;0,4;v;0,8;v;8;v;4,2;v;1,8;v;40;v;89;v;3;t;404;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210319;1;v;1,2;v;6,2;v;2,7;v;3,7;v;51;v;96;v;0;t;647;t;76;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210320;0;v;-2,9;v;7,5;v;2,2;v;2,5;v;41;v;91;v;0;t;422;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210321;0;v;-0,5;v;10,1;v;4,3;v;2,3;v;56;v;90;v;0;t;441;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210322;0;v;2,3;v;7,1;v;4,9;v;2,6;v;57;v;84;v;0;t;94;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210323;0;v;1,8;v;12,1;v;6,4;v;1,2;v;47;v;92;v;0;t;623;t;71;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210324;0;v;-1,8;v;17,2;v;7,5;v;1,3;v;34;v;98;v;132;t;604;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210325;0;v;1,1;v;14,6;v;7,8;v;2;v;46;v;92;v;0;t;644;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210326;0,6;v;1,5;v;16,5;v;10,1;v;2,8;v;45;v;97;v;0;t;457;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210327;0;v;5,3;v;11,4;v;7,4;v;4,4;v;41;v;85;v;0;t;339;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210328;0;v;-1,3;v;17,2;v;8,8;v;2,1;v;31;v;95;v;348;t;428;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210329;0;v;2,1;v;21,1;v;11,5;v;1,8;v;29;v;86;v;444;t;158;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210330;0;v;0,8;v;23,5;v;12,1;v;1;v;25;v;92;v;422;t;320;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210331;0;v;3,1;v;26;v;14,6;v;1,9;v;23;v;94;v;392;t;427;t;59;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210401;0;v;5,7;v;23,4;v;15,6;v;2,2;v;28;v;92;v;378;t;392;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210402;0;v;7,4;v;13,5;v;9,5;v;4,9;v;44;v;85;v;0;t;52;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210403;0;v;-0,3;v;11,5;v;6,1;v;4,3;v;40;v;84;v;1;t;94;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210404;0;v;0,4;v;13,5;v;7;v;2,3;v;36;v;85;v;24;t;52;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210405;2;v;1,8;v;9,5;v;4,4;v;4,1;v;55;v;94;v;0;t;419;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210406;0,4;v;-1,6;v;6,6;v;1,7;v;4,1;v;33;v;96;v;162;t;294;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210407;0;v;-1,2;v;8,3;v;3,5;v;4,4;v;33;v;83;v;458;t;213;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210408;0;v;2;v;11,7;v;5,4;v;1,9;v;32;v;78;v;314;t;0;t;54;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210409;0,4;v;-0,5;v;17,8;v;9,5;v;3,8;v;33;v;88;v;262;t;116;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210410;1;v;8,6;v;16;v;11,7;v;4,7;v;46;v;80;v;0;t;7;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210411;9,7;v;4,1;v;11;v;7,7;v;3,8;v;69;v;94;v;0;t;963;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210412;0;v;1;v;9,6;v;5,3;v;2,8;v;34;v;89;v;128;t;438;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210413;0;v;2,4;v;9,8;v;4,9;v;3,6;v;33;v;88;v;219;t;272;t;63;v
